DATE,AAPL US Equity,MSFT US Equity,FB US Equity,GOOGL US Equity,V US Equity,INTC US Equity,CSCO US Equity,MA US Equity,JNJ US Equity,UNH US Equity,PFE US Equity,MRK US Equity,BRK/B US Equity,JPM US Equity,BAC  US Equity,WFC US Equity,AMZN US Equity,HD US Equity,DIS US Equity,NFLX US Equity,BA US Equity,MMM US Equity,GE US Equity,PG US Equity,KO US Equity,XOM US Equity,CVX US Equity,NEE US Equity,AMT US Equity,DWDP US Equity,T US Equity
2005-02-08,5.7786,26.24,#N/A N/A,99.416,#N/A N/A,23.41,18.24,#N/A N/A,66.33,44.435,25.55,28.8,60.72,37.76,46.89,30.72,36.3,42.05,29.4433,1.643,53.5,84.34,36.43,51.98,21.325,55.78,56.6,39.97,18.16,51.08,24.61
2005-02-09,5.6243,26.07,#N/A N/A,95.883,#N/A N/A,23.3,17.63,#N/A N/A,66.19,43.59,25.05,28.7,60.66,37.5,46.44,30.455,35.89,41.86,28.9598,1.639,54.12,83.35,36.09,51.51,21.38,55.54,56.16,39.695,17.68,50.28,24.38
2005-02-10,5.5971,26.06,#N/A N/A,94.081,#N/A N/A,23.5,17.58,#N/A N/A,66.13,44.015,25.05,28.76,60.6,37.45,46.93,30.215,35.78,42.37,28.9598,1.619,53.86,83.9,36.05,51.62,21.25,56.34,57.4,39.55,17.56,51.58,24.1
2005-02-11,5.8007,25.97,#N/A N/A,93.791,#N/A N/A,24.17,17.7,#N/A N/A,66.6,43.875,25.15,29.21,61.16,37.48,46.82,30.15,35.78,42.81,28.9499,1.593,54.14,84.04,36.23,52.15,21.38,56.11,58.16,39.375,17.68,51.65,24.26
2005-02-14,6.045,26.01,#N/A N/A,96.589,#N/A N/A,24.31,17.97,#N/A N/A,66,44.475,25.48,29.41,60.84,37.5,46.93,30.655,36.03,42.62,28.9993,1.594,54.04,84.61,36.32,52.7,21.43,56.83,58.11,40.04,17.77,52.3,24.37
2005-02-15,6.315,25.93,#N/A N/A,97.71,#N/A N/A,24.47,17.92,#N/A N/A,65.91,45.1,25.22,29.35,60.62,37.55,47.06,30.65,36.14,42.73,29.1867,1.607,54.43,85.99,36.39,53.48,21.325,56.92,58.17,39.905,17.69,53.54,24.52
2005-02-16,6.4379,25.79,#N/A N/A,99.301,#N/A N/A,24.14,17.71,#N/A N/A,65.74,44.935,24.95,29.02,60.46,37.33,46.77,30.38,35.66,42.37,28.9401,1.564,53.92,86.8,36.22,53.31,21.65,58.48,59.5,39.99,18.43,53.87,24.51
2005-02-17,6.2721,25.65,#N/A N/A,99.046,#N/A N/A,23.63,17.45,#N/A N/A,65.35,44.51,25.06,28.85,60.24,36.78,46.36,30.2,35.69,41.81,28.9598,1.5,53.66,85.71,36.03,53.33,21.5,58.13,58.61,39.82,18.3,53.55,24.25
2005-02-18,6.2007,25.48,#N/A N/A,99.071,#N/A N/A,24.02,17.3,#N/A N/A,65.43,44.525,26.8,32.61,60.05,36.51,45.74,29.905,35.31,42.02,28.6736,1.524,52.78,85.55,35.88,53.5,21.48,59.41,59.73,39.3,18.61,53.64,24.18
2005-02-22,6.0921,25.23,#N/A N/A,95.778,#N/A N/A,23.76,17.31,#N/A N/A,65.07,43.45,26.59,31.21,60.08,35.93,45.2,29.415,34.72,40.28,28.052,1.459,52.15,84.06,35.35,52.25,21.395,58.25,59.34,38.725,18.41,52.8,24.03
2005-02-23,6.3021,25.2,#N/A N/A,97.069,#N/A N/A,23.31,17.28,#N/A N/A,65.41,44.175,26.31,31.76,60.68,36.48,45.73,29.745,34.14,39.75,28.2691,1.456,52.72,83.92,35.27,53.49,21.29,59.42,60.16,38.475,18.31,54.35,24.14
2005-02-24,6.3521,25.37,#N/A N/A,94.537,#N/A N/A,23.7,17.18,#N/A N/A,65.89,44.65,26.4,31.99,60.24,36.68,46.2,29.845,34.69,39.62,27.7757,1.486,53.94,84.27,35.55,53.83,21.33,61.13,61.16,39.14,18.35,55.4,24.16
2005-02-25,6.3564,25.25,#N/A N/A,93.025,#N/A N/A,24.09,17.2,#N/A N/A,66.22,45.695,26.86,31.9,60.32,36.97,46.79,29.95,34.99,40.58,27.5192,1.57,54.99,84.6,35.62,54.19,21.51,63.26,61.94,39.85,18.6,56.24,24.21
2005-02-28,6.4086,25.16,#N/A N/A,94.086,#N/A N/A,23.99,17.42,#N/A N/A,65.6,45.58,26.29,31.7,60.3,36.55,46.65,29.69,35.18,40.02,27.5685,1.529,54.97,83.94,35.2,53.09,21.4,63.31,62.08,39.675,18.33,55.15,24.06
2005-03-01,6.3571,25.28,#N/A N/A,93.12,#N/A N/A,24.62,17.5,#N/A N/A,66.65,45.41,26.61,32.13,60.42,37.09,47.08,29.925,35.39,40.05,28.1014,1.541,54.49,84.47,35.22,53.51,21.635,62.1,60.94,40.24,18.67,55.24,24.32
2005-03-02,6.303,25.26,#N/A N/A,92.68,#N/A N/A,24.52,17.74,#N/A N/A,66.96,45.725,26.61,31.6,60.08,36.99,46.57,29.75,35.5,39.98,28.3086,1.526,55.3,84.56,35.6,53.59,21.52,62.68,61.57,39.65,18.6,54.6,24.32
2005-03-03,5.97,25.17,#N/A N/A,93.593,#N/A N/A,24.5,17.8,#N/A N/A,66.75,45.82,26.59,31.58,59.52,37.01,46.33,29.705,35.65,39.72,28.1902,1.509,57.42,84.9,35.55,53.48,21.59,63.05,61.19,39.95,18.76,54.79,24.36
2005-03-04,6.1157,25.17,#N/A N/A,93.04,#N/A N/A,24.68,18.04,#N/A N/A,67.74,46.645,26.85,31.68,59.58,37.51,46.78,30.25,35.85,40.09,28.496,1.529,58.38,86.46,36.12,53.85,21.82,63.57,61.71,40.47,18.78,56.42,24.49
2005-03-07,6.1071,25.47,#N/A N/A,94.496,#N/A N/A,25.11,18.24,#N/A N/A,68.44,45.6,27.18,31.7,60.02,37.34,46.47,30.365,36.32,39.88,28.575,1.513,58.3,86.71,36.13,53.7,21.86,63,61.4,40.9,18.97,55.45,24.42
2005-03-08,5.79,25.4,#N/A N/A,92.69,#N/A N/A,24.8,18.12,#N/A N/A,68.19,45.175,26.76,31.73,60.22,36.94,46.26,30.395,35.83,39.97,28.1507,1.446,58.15,86.38,36.06,53.35,21.71,63.1,61.5,40.76,18.98,55.55,24.17
2005-03-09,5.6214,25.31,#N/A N/A,90.763,#N/A N/A,24.84,18.53,#N/A N/A,67.76,45.125,26.74,31.83,60.5,36.47,45.7,29.87,35.399,39.49,27.608,1.43,57.75,86.12,35.74,53,21.605,60.79,59.76,39.895,18.55,55.99,24.1
2005-03-10,5.69,25.43,#N/A N/A,90.077,#N/A N/A,24.85,18.71,#N/A N/A,68,45.71,26.75,32.16,60.14,36.36,45.86,30.105,34.91,39.89,27.6277,1.413,57.98,86.65,36.13,53.27,21.535,60.37,58.49,40.165,18.65,54.92,24.12
2005-03-11,5.7529,25.09,#N/A N/A,88.986,#N/A N/A,24.2,18.45,#N/A N/A,67.6,45.14,26.36,32.16,60.02,36.11,45.77,29.9,34.75,39.42,27.2232,1.347,57.49,85.63,35.82,52.51,21.24,61.05,58.3,39.905,19,54.58,24
2005-03-14,5.76,25.11,#N/A N/A,87.58,#N/A N/A,24.27,18.54,#N/A N/A,67.82,45.235,26.53,32.29,60.12,36.45,45.8,30.05,34.6,39.47,27.6475,1.357,57.71,85.9,36.22,53.25,21.17,61.28,58.94,40.715,18.9,53.61,24.09
2005-03-15,5.8514,24.91,#N/A N/A,89.392,#N/A N/A,23.88,18.25,#N/A N/A,67.26,45.04,26.29,32,59.56,36.25,45.54,29.99,34.18,39.76,28.2198,1.314,58.48,85.86,36,52.92,21.12,60.35,58.17,40.8,18.67,53.46,23.66
2005-03-16,5.8829,24.63,#N/A N/A,87.885,#N/A N/A,23.54,18.07,#N/A N/A,67.05,44.87,26.05,31.7,57.36,36.25,44.8,29.765,33.87,38.88,28.2691,1.31,56.77,86,35.74,52.81,20.97,60.29,58.61,40.2,18.72,51.64,23.42
2005-03-17,6.0357,24.54,#N/A N/A,89.732,#N/A N/A,23.41,18.03,#N/A N/A,66.99,45.55,26.01,31.72,58.66,36.15,44.78,29.8,33.97,38.91,27.9928,1.314,56.89,85.97,35.37,52.75,21,61.49,59.45,40.5,18.61,52.32,23.4
2005-03-18,6.1371,24.31,#N/A N/A,90.107,#N/A N/A,23.41,17.8,#N/A N/A,67.25,45.625,25.83,32.04,58.37,36.01,44.94,29.69,34.16,38.88,27.7165,1.314,57.16,86.16,35.88,53.4,20.73,62.65,60.38,40.36,18.79,52.49,23.35
2005-03-21,6.2429,24.2,#N/A N/A,90.528,#N/A N/A,23.5,17.94,#N/A N/A,66.85,45.815,25.71,31.84,58.02,35.79,44.3,29.595,33.67,37.99,27.8053,1.33,56.84,85.67,36.01,52.74,20.8,62.15,60.02,40.05,18.58,51.92,23.21
2005-03-22,6.1186,23.99,#N/A N/A,89.387,#N/A N/A,23.02,17.92,#N/A N/A,66.79,46.025,25.42,31.98,57.7,35.06,43.66,29.19,33.15,37.82,27.4107,1.307,57.22,85.38,35.5,52.05,20.7,60.9,59.17,39.4,18.39,52.28,23.04
2005-03-23,6.0786,24.18,#N/A N/A,89.577,#N/A N/A,23.39,17.75,#N/A N/A,68.2,46.19,26.04,32.06,57.2,34.93,43.98,29.37,33.18,37.7,27.4107,1.313,56.85,85.07,35.5,52.83,20.59,60.09,58.42,39.26,18.09,51.87,23.4
2005-03-24,6.0714,24.28,#N/A N/A,89.712,#N/A N/A,23.18,17.88,#N/A N/A,68.09,46.425,26.17,31.87,57.9,34.93,43.75,29.195,32.88,38.03,27.3811,1.29,56.8,85.28,35.73,52.6,20.6,59,58.21,39.49,18.13,51.43,23.3
2005-03-28,6.0757,24.2,#N/A N/A,90.798,#N/A N/A,23.3,17.89,#N/A N/A,68.35,46.56,26.23,31.76,57.4,34.85,44.29,29.435,33.39,38.59,27.7955,1.397,58.1,85.17,35.97,52.51,20.56,58.89,58.29,39.47,18.04,51.1,23.49
2005-03-29,5.9643,23.92,#N/A N/A,89.872,#N/A N/A,23.15,17.75,#N/A N/A,67.92,46.55,25.64,32.01,57.28,34.58,43.89,29.465,33.43,37.69,27.5291,1.443,57.25,84.65,35.53,51.86,20.695,58.27,57.89,38.88,17.64,49.15,23.33
2005-03-30,6.1143,24.16,#N/A N/A,90.312,#N/A N/A,23.49,18.03,#N/A N/A,68.05,47.855,26.29,32.44,57.76,34.95,44.02,29.85,34.32,38.15,27.9731,1.464,58.79,85.98,36.2,53.36,20.975,59.24,58.26,39.75,17.82,49.03,23.7
2005-03-31,5.9529,24.17,#N/A N/A,90.342,#N/A N/A,23.23,17.89,#N/A N/A,67.16,47.69,26.27,32.37,57.12,34.6,44.1,29.9,34.27,38.24,28.348,1.55,58.46,85.69,36.06,53,20.835,59.6,58.31,40.15,18.23,49.85,23.69
2005-04-01,5.8414,24.12,#N/A N/A,90.107,#N/A N/A,23.01,17.7,#N/A N/A,66.85,47.915,26.15,32.31,56.3,34.25,44.01,29.715,34.01,37.6,28.2,1.547,58.78,85.12,35.47,52.61,20.69,60.55,59.31,40.13,18.15,49.14,23.66
2005-04-04,5.87,24.23,#N/A N/A,92.735,#N/A N/A,22.93,17.67,#N/A N/A,67.98,48.25,25.93,32.5,57.7,33.77,44.16,29.92,35,37.91,28.052,1.566,58.33,84.7,35.24,53.9,20.735,60.65,56.98,40.42,17.92,49.26,23.91
2005-04-05,5.9843,24.47,#N/A N/A,94.376,#N/A N/A,23.13,17.82,#N/A N/A,69.01,48.965,26.9,33.04,58.42,34.58,44.31,29.84,35.28,38.23,28.1606,1.546,58.33,84.47,35.5,54,20.93,60.06,55.71,40.35,18,49.9,24.2
2005-04-06,6.0471,24.67,#N/A N/A,94.702,#N/A N/A,23.05,17.77,#N/A N/A,68.81,49.02,26.86,32.89,58.48,34.68,44.6,29.87,34.82,37.79,28.0323,1.586,58.43,84.82,35.5,53.96,20.855,60.9,57.23,40.31,18.01,50.03,23.91
2005-04-07,6.2229,25.1,#N/A N/A,96.974,#N/A N/A,23.41,18.15,#N/A N/A,69.24,49.54,26.9,33.49,58.05,34.8,44.83,29.94,34.9,37.4,28.3184,1.606,59.01,85.16,35.78,55.07,21.06,60.85,57.96,40.47,18,50.28,23.84
2005-04-08,6.2486,24.94,#N/A N/A,96.118,#N/A N/A,23.29,17.9,#N/A N/A,68.64,49.2,26.6,33.33,57.65,34.5,44.68,29.78,34.6,37.48,28.0224,1.716,58.6,84.55,35.74,54.5,21.05,60.01,56.69,40.33,17.92,49.06,23.75
2005-04-11,5.9886,24.97,#N/A N/A,96.709,#N/A N/A,23.12,17.99,#N/A N/A,68.89,48.605,26.46,33.14,58.3,34.62,44.98,30,34.6,37.74,27.756,1.699,59.4,84.47,35.82,55.34,20.935,60.29,56.87,40.93,17.78,48.85,23.83
2005-04-12,6.0943,25.32,#N/A N/A,97.071,#N/A N/A,23.22,18.24,#N/A N/A,68.64,48.6,26.88,33.81,58.36,35.04,45.52,30.315,34.63,38.55,27.7659,1.667,58.45,85.25,36.09,55.52,21.165,60.43,55.74,41.3,17.78,48.25,23.89
2005-04-13,5.8629,25.04,#N/A N/A,96.558,#N/A N/A,22.82,18,#N/A N/A,68.59,47.98,27.28,34.52,57.71,34.57,45.11,30.11,34.3,37.9,27.3317,1.73,58.67,84.22,35.64,55.21,21.05,59.15,54.27,41.01,17.76,46.83,23.83
2005-04-14,5.3229,24.84,#N/A N/A,95.818,#N/A N/A,22.49,17.81,#N/A N/A,69.25,46.955,27.45,34.78,57.22,34.19,44.68,29.925,33.97,37.15,27.2627,1.711,58.16,82.38,35.5,55,21.035,58.75,53.77,40.48,17.36,45.28,23.65
2005-04-15,5.05,24.46,#N/A N/A,92.59,#N/A N/A,22.12,17.2,#N/A N/A,69.4,46.635,27.71,34.8,56.94,33.93,44.28,29.565,33.02,36.11,27.0061,1.67,57,80.86,35.75,54.8,20.645,56.19,52.21,39.94,17.15,44.3,23
2005-04-18,5.0886,24.65,#N/A N/A,93.576,#N/A N/A,22.21,17.02,#N/A N/A,69.04,45.585,27.6,34.43,56.48,34.64,44.73,29.755,33,36.73,26.5818,1.619,56.92,75.9,36,54.6,20.485,57.25,52.6,40.54,17.25,44.89,23.21
2005-04-19,5.2986,24.63,#N/A N/A,95.793,#N/A N/A,22.63,17.18,#N/A N/A,69.05,46.6,27.42,34.68,56.48,34.95,44.93,29.465,32.78,36.46,26.789,1.66,58.09,76.93,36,54.33,21.2,58.63,53.34,40.95,17.4,45.55,23.2
2005-04-20,5.0729,24.32,#N/A N/A,99.146,#N/A N/A,22.66,17.19,#N/A N/A,68.1,46.075,26.76,34.07,55.21,34.76,44.23,29.075,33.25,35.6,26.2661,1.636,57.23,75.9,35.52,53.39,20.94,57.14,52.05,40.83,16.95,44.78,22.96
2005-04-21,5.3114,25.28,#N/A N/A,102.209,#N/A N/A,23.36,17.68,#N/A N/A,68.29,46.215,27.25,34.28,55.96,35.04,44.39,29.335,33.73,36.67,27.3021,1.736,59.08,77.89,36.12,54.19,20.99,59.28,53.35,41.53,17.01,45.78,23.18
2005-04-22,5.0714,24.98,#N/A N/A,108.01,#N/A N/A,23.24,17.43,#N/A N/A,68.49,45.63,27.22,34.2,54.86,34.87,44.37,29.335,33.04,36.02,26.937,1.6,57.88,77.06,36.1,53.89,21.065,59.42,53.87,41.57,17.09,45.33,23.2
2005-04-25,5.2829,24.99,#N/A N/A,111.873,#N/A N/A,23.41,17.48,#N/A N/A,68.54,45.375,27.03,33.92,55.06,35.17,44.83,29.575,33.53,36.2,26.8384,1.643,59.58,77.51,36.38,53.83,21.34,59.96,54.37,41.79,17.09,46.28,23.32
2005-04-26,5.17,24.76,#N/A N/A,109.481,#N/A N/A,23.32,17.28,#N/A N/A,68.02,45.03,26.91,33.6,55.02,35.08,44.61,29.395,32.71,36.2,26.4437,1.614,59,76.13,36.18,53.37,21.48,59.27,53.62,40.93,17.25,45.47,23.16
2005-04-27,5.1357,24.99,#N/A N/A,109.996,#N/A N/A,23.51,17.25,#N/A N/A,68.33,46.345,26.92,33.49,54.87,35.5,44.87,29.755,31.72,36.03,26.4832,1.643,59.66,76.6,36.4,53.53,21.41,58.38,52,41.01,17.44,44.77,23.44
2005-04-28,5.0771,24.45,#N/A N/A,109.831,#N/A N/A,23.19,17.14,#N/A N/A,67.66,46.245,26.69,33.79,55.8,35.02,44.69,29.77,32.52,35.09,25.5557,1.644,58.72,75.23,35.67,53.99,21.345,56,51.15,40.69,17.07,44.72,23.52
2005-04-29,5.1514,25.3,#N/A N/A,110.107,#N/A N/A,23.52,17.27,#N/A N/A,68.63,47.255,27.17,33.9,55.96,35.49,45.04,29.97,32.36,35.37,26.049,1.65,59.52,76.47,36.2,54.15,21.72,57.03,52,40.82,17.23,45.93,23.8
2005-05-02,5.2043,25.23,#N/A N/A,111.253,#N/A N/A,23.55,17.26,#N/A N/A,68.78,47.34,27.41,34,56.6,35.57,45.34,30.2,33.1,36.26,25.9799,1.653,59.38,76.88,36.25,54.8,21.785,57.74,53.21,40.92,17,47.02,23.78
2005-05-03,5.1729,25.36,#N/A N/A,113.205,#N/A N/A,23.83,17.31,#N/A N/A,68.73,48.355,27.5,34.42,56.26,35.5,45.36,30.145,33.21,36.75,25.901,1.649,59.87,76.76,36.1,54.9,21.88,56.5,52.66,40.76,17.21,47.42,23.8
2005-05-04,5.3071,25.21,#N/A N/A,114.361,#N/A N/A,24.11,17.65,#N/A N/A,68.22,48.65,27.83,34.93,56.66,36.1,45.97,30.335,33.96,37.1,26.4338,1.657,60.28,77.35,36.2,55.14,21.965,57.23,53.01,40.76,17.2,48.85,23.8
2005-05-05,5.24,25.23,#N/A N/A,113.6,#N/A N/A,24.26,18,#N/A N/A,68.51,48.6,27.85,34.75,56.22,35.9,45.85,30.125,33.96,36.85,26.3549,1.634,59.74,77.47,35.85,54.78,22.075,57.8,53.3,40.42,17.42,49.01,23.68
2005-05-06,5.32,25.22,#N/A N/A,114.12,#N/A N/A,24.49,18.02,#N/A N/A,68.21,49.205,27.61,34.16,55.92,35.61,45.49,29.88,34.52,37.16,26.5325,1.653,61.01,77.33,35.85,54.75,22.095,57.6,52.74,40.38,17.18,48.82,23.62
2005-05-09,5.2814,25.11,#N/A N/A,113.12,#N/A N/A,24.8,18.21,#N/A N/A,68.17,49.295,27.97,34.2,55.52,35.96,45.73,30.11,34.64,37.25,26.7002,1.659,60.56,77.73,36.23,54.98,22.285,58.01,53.45,40.6,17.2,48.73,23.58
2005-05-10,5.2029,24.9,#N/A N/A,114.01,#N/A N/A,24.67,18.21,#N/A N/A,67.73,48.93,27.66,33.88,55.24,35.14,45.38,29.86,34.23,36.46,26.5917,1.654,61.04,76.61,35.83,54.88,22.115,57.23,52.98,40.77,17.02,48.05,23.45
2005-05-11,5.0871,24.91,#N/A N/A,115.757,#N/A N/A,24.77,18.55,#N/A N/A,67.95,49,27.65,33.5,55.34,35.3,45.66,30.025,33.82,36.52,26.3154,1.85,60.4,76.99,36.19,55.48,22.135,57.29,53.4,41.2,17.07,47.89,23.3
2005-05-12,4.8757,25,#N/A N/A,114.471,#N/A N/A,24.84,18.7,#N/A N/A,67.65,49.02,27.63,33.64,55.48,34.83,45.34,29.91,33.85,36.23,26.3944,1.976,60.49,75.78,35.87,55.44,22.085,54.82,52.05,40.73,16.92,46.15,23.25
2005-05-13,4.9671,25.3,#N/A N/A,114.731,#N/A N/A,25.12,18.89,#N/A N/A,67.1,47.685,27.86,33.46,55.34,34.46,45.13,29.625,33.9,36.29,26.641,2.04,59.5,75.61,35.7,54.75,22.055,53.7,51.28,40.03,16.66,45.07,23.08
2005-05-16,5.0786,25.49,#N/A N/A,115.637,#N/A N/A,25.33,19.09,#N/A N/A,67.64,48.425,28.23,33.45,55.04,34.74,45.85,30.005,34.54,37.37,26.7101,2.121,60.41,76.42,36.24,55.14,22.13,53.35,50.51,40.22,16.46,43.93,23.35
2005-05-17,5.0514,25.46,#N/A N/A,116.678,#N/A N/A,25.7,19.06,#N/A N/A,67.91,48.685,28.2,33.01,55.1,35.21,46.14,30.23,34.73,38.86,26.9173,2.069,60.91,77.01,36.46,55.63,22.2,53.86,51.47,40.3,16.7,44.99,23.49
2005-05-18,5.12,25.7,#N/A N/A,119.696,#N/A N/A,25.93,19.24,#N/A N/A,67.6,47.9,28.44,32.95,55.24,36.05,46.65,30.485,35.33,39.8,27.1344,2.214,61.69,78.1,36.9,56.4,22.46,53.65,51.45,40.11,17.07,46.09,23.68
2005-05-19,5.3643,25.92,#N/A N/A,119.706,#N/A N/A,26.01,19.38,#N/A N/A,67.41,48.3,28.72,32.79,55.86,36.19,46.45,30.64,35.59,40.14,27.5685,2.304,61.35,77.86,36.92,56.62,22.625,54.83,52.16,40.3,17.21,46.42,23.73
2005-05-20,5.3643,25.74,#N/A N/A,120.922,#N/A N/A,26.35,19.47,#N/A N/A,67.2,48.25,28.58,32.62,56.05,36.06,46.57,30.665,35.5,39.63,27.46,2.276,61.9,77.06,37,56.48,22.525,54.01,51.72,40.43,17.2,45.96,23.63
2005-05-23,5.68,25.85,#N/A N/A,127.849,#N/A N/A,26.5,19.55,#N/A N/A,67.26,48.705,28.76,32.63,55.62,35.91,46.55,30.7,35.68,39.96,27.1837,2.221,61.64,78.53,37.18,56.48,22.485,54.75,52.57,40.41,17.44,46.25,23.7
2005-05-24,5.6714,25.75,#N/A N/A,128.124,#N/A N/A,26.96,20,#N/A N/A,67.6,48.655,28.84,32.74,57.18,35.89,46.61,30.515,35.54,39.85,27.2923,2.063,62.25,78.19,37.07,56,22.51,55.04,52.65,40.48,17.37,46.44,23.61
2005-05-25,5.6829,25.71,#N/A N/A,130.531,#N/A N/A,27,19.62,#N/A N/A,67.47,48.34,28.67,32.54,56.9,35.91,46.54,30.445,35.25,39.37,27.2824,2.077,61.45,77.06,36.86,55.73,22.45,55.68,53.32,40.31,17.29,45.83,23.55
2005-05-26,5.82,25.9,#N/A N/A,129.726,#N/A N/A,27.37,19.9,#N/A N/A,67.42,48.57,28.9,32.35,56.42,35.94,46.71,30.47,35.45,39.92,27.4304,2.091,62.99,76.98,36.94,55.81,22.445,56.22,53.72,40.3,17.55,46,23.65
2005-05-27,5.7943,26.07,#N/A N/A,133.129,#N/A N/A,27.39,19.79,#N/A N/A,67.43,48.885,28.35,32.45,56.8,35.8,46.65,30.395,35.5,39.97,27.5093,2.079,63.02,76.98,36.88,55.76,22.465,56.8,54.58,40.83,17.79,45.88,23.67
2005-05-31,5.6799,25.8,#N/A N/A,138.769,#N/A N/A,26.96,19.4,#N/A N/A,67.1,48.58,27.9,32.44,56.2,35.75,46.32,30.205,35.51,39.35,27.0752,2.041,63.9,76.65,36.48,55.15,22.315,56.2,53.78,40.65,18.04,45.29,23.38
2005-06-01,5.7571,25.84,#N/A N/A,143.754,#N/A N/A,27.33,19.63,#N/A N/A,67.31,49.23,28.17,32.19,56.18,35.76,46.29,30.75,36.64,39.94,27.2133,2.071,63.8,77,36.93,56.12,22.295,57.15,54.75,40.87,18,46.04,23.28
2005-06-02,5.72,25.79,#N/A N/A,144.089,#N/A N/A,27.59,19.88,#N/A N/A,67,50.38,28.2,32.23,56.16,35.74,46.18,30.765,36.41,40.34,27.0752,2.126,64.38,76.57,36.9,55.97,22.39,57.32,54.97,40.67,18.3,45.48,23.42
2005-06-03,5.4629,25.43,#N/A N/A,140.266,#N/A N/A,27.33,19.4,#N/A N/A,66.44,50.6,27.96,32.09,55.82,35.55,45.78,30.675,35.59,39.72,26.9568,2.096,64.66,76,36.7,55.27,22.115,57.15,55.06,40.71,18.68,45.3,23.34
2005-06-06,5.4171,25.37,#N/A N/A,145.611,#N/A N/A,27.17,19.38,#N/A N/A,66.38,50.99,28.01,32.03,55.54,35.51,45.9,30.72,35.77,39.95,26.72,2.174,65.55,76.16,36.61,55.31,21.985,57.6,54.85,40.72,18.54,45.03,23.3
2005-06-07,5.22,25.51,#N/A N/A,146.702,#N/A N/A,26.86,19.41,#N/A N/A,66.54,51.71,27.96,32.08,55.46,35.48,45.86,30.685,35.35,40,26.9272,2.143,65.28,76.34,36.84,55.45,22.055,57.45,54.78,40.79,18.85,45.6,23.44
2005-06-08,5.2743,25.4,#N/A N/A,139.915,#N/A N/A,27.1,19.41,#N/A N/A,66.36,51.18,27.65,31.63,55.32,35.67,45.91,30.75,34.83,39.67,27.0456,2.123,64.47,76.56,36.8,55.31,21.95,56.73,54.83,41.11,18.41,45.53,23.54
2005-06-09,5.3786,25.51,#N/A N/A,143.294,#N/A N/A,27.7,19.47,#N/A N/A,66.73,51.75,27.53,31.35,55.4,35.5,46.09,30.665,35.2,39.6,27.1837,2.236,65.11,76.18,36.79,55.2,21.825,58.44,56.01,40.77,18.44,45.2,23.41
2005-06-10,5.1157,25.43,#N/A N/A,141.387,#N/A N/A,26.98,19.24,#N/A N/A,66.48,50.79,27.68,31.39,55.4,35.43,46,30.655,34.95,39.5,27.1541,2.416,64.65,75.79,36.63,54.75,21.975,58.38,56.3,40.99,18.37,45.41,23.63
2005-06-13,5.1286,25.31,#N/A N/A,141.512,#N/A N/A,27,19.3,#N/A N/A,66.47,51.19,27.89,31.55,55.76,35.5,45.92,30.55,34.87,39.76,27.3909,2.38,64.63,76.09,36.55,54.31,21.795,58.45,56.01,41.09,18.36,45.82,23.91
2005-06-14,5.1429,25.36,#N/A N/A,139.31,#N/A N/A,26.7,19.18,#N/A N/A,66.58,51.66,28.39,31.78,56.2,35.6,45.97,30.575,35.04,40.03,27.2725,2.429,62.93,76.66,36.41,54.39,21.865,58.55,56.13,41.24,18.76,46.44,23.9
2005-06-15,5.3043,25.26,#N/A N/A,137.533,#N/A N/A,26.94,19.32,#N/A N/A,66.35,51.57,28.43,31.9,55.86,35.71,46.6,30.675,35.24,40.03,26.6805,2.45,64.41,76.13,36.32,54.4,21.82,59.25,56.84,40.76,18.82,47.02,24.01
2005-06-16,5.4257,25.04,#N/A N/A,138.854,#N/A N/A,27.12,19.53,#N/A N/A,66.3,51.54,28.6,32,55.8,35.9,46.43,30.725,35.58,40.2,26.424,2.519,63.69,76.67,36.11,54.25,21.89,60.12,57.92,40.89,19.21,47.82,23.95
2005-06-17,5.4729,25.04,#N/A N/A,140.286,#N/A N/A,27.12,19.53,#N/A N/A,66.56,51.85,28.78,32.22,55.02,36.08,46.64,30.795,35.31,40.2,26.345,2.46,64.62,76.92,36.5,54.42,22.025,60.89,58.97,41.48,19.01,47.1,24.02
2005-06-20,5.3729,25.11,#N/A N/A,143.489,#N/A N/A,26.9,19.6,#N/A N/A,66.55,51.59,28.76,32.11,55.14,36.05,46.71,30.83,35.69,39.95,26.2365,2.456,63.67,77.19,36.28,54.25,21.955,60.85,59.34,41.27,19.15,46.11,24.07
2005-06-21,5.4086,25.15,#N/A N/A,144.059,#N/A N/A,27.18,19.77,#N/A N/A,66.53,51.87,28.61,31.99,55.74,36.04,47.08,30.745,35.38,39.68,26.3746,2.38,62.78,77.19,36.15,54.33,21.84,59.51,58.78,41.04,19.27,45.22,23.87
2005-06-22,5.5071,25.07,#N/A N/A,144.79,#N/A N/A,27.11,19.8,#N/A N/A,66,51.37,28.79,31.98,55.34,36.26,47.07,30.855,35.22,39.7,26.3352,2.36,63.13,77.88,35.72,54.44,21.715,59.67,58.27,41.57,19.97,45.37,23.78
2005-06-23,5.5557,25.31,#N/A N/A,144.995,#N/A N/A,26.77,19.78,#N/A N/A,65.35,51.7,28.9,31.25,55.6,35.93,46.6,30.505,35.43,39.14,25.9207,2.293,61.86,75.87,34.66,53.66,21.535,59.02,57.33,41.77,20.15,44.43,23.66
